index,address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,parkingSpace,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url
23,Calle de Jesús,1,es,{'typology': 'flat'},29203,Centro,False,PROSPECT-14VJK,1,False,False,True,False,False,40.4129956,-3.6950798,Madrid,Huertas-Cortes,False,21,rent,,1550.0,22.0,87065077,flat,Madrid,2,False,70.0,good,"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en Calle de Jesús'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/60/a9/710255518.jpg,https://www.idealista.com/inmueble/87065077/
24,Calle Víctor de la Serna,2,es,{'typology': 'flat'},31194,Chamartín,True,AVV0219,bj,False,False,False,False,False,40.457303,-3.6713102,Madrid,Bernabéu-Hispanoamérica,False,39,rent,,2000.0,20.0,86922329,flat,Madrid,2,False,98.0,good,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso en Calle Víctor de la Serna'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/bc/6a/706021667.jpg,https://www.idealista.com/inmueble/86922329/
25,Calle de la Caléndula,2,es,{'typology': 'flat'},36782,Valdelacasa,True,A 134,bj,False,False,True,False,False,40.5301624,-3.6514447,Alcobendas,,False,29,rent,,2000.0,12.0,85585032,flat,Madrid,3,False,170.0,good,"{'subtitle': 'Valdelacasa, Alcobendas', 'title': 'Piso en Calle de la Caléndula'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/fa/3b/728455213.jpg,https://www.idealista.com/inmueble/85585032/
26,barrio Chueca-Justicia,2,es,{'typology': 'flat'},29905,Centro,True,816,4,False,False,True,False,False,40.4235007,-3.6942439,Madrid,Chueca-Justicia,False,15,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 200.0}",4100.0,28.0,87463217,flat,Madrid,2,False,147.0,good,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/e1/67/722128120.jpg,https://www.idealista.com/inmueble/87463217/
27,Club de Campo,2,es,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",41591,,False,1273,,False,False,,False,False,40.60129,-3.58268,Club de Campo,,False,11,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1450.0,7.0,31009302,chalet,Madrid,3,False,210.0,good,"{'subtitle': 'Club de Campo', 'title': 'Chalet adosado'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/ba/b4/109909233.jpg,https://www.idealista.com/inmueble/31009302/
28,barrio Goya,2,es,{'typology': 'flat'},28556,Salamanca,True,M10219A,3,False,False,True,False,True,40.4242633,-3.6716933,Madrid,Goya,False,24,rent,,1550.0,16.0,87008286,flat,Madrid,2,False,100.0,good,"{'subtitle': 'Goya, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/7b/fe/708533411.jpg,https://www.idealista.com/inmueble/87008286/
29,Paseo dela castellana,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",32093,Chamartín,True,0101,7,False,False,True,False,False,40.4547356,-3.690717,Madrid,Bernabéu-Hispanoamérica,False,12,rent,,1050.0,19.0,87456422,studio,Madrid,0,False,55.0,good,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Estudio en Paseo dela castellana'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/b8/fd/736167254.jpg,https://www.idealista.com/inmueble/87456422/
30,barrio Almagro,1,es,{'typology': 'flat'},30694,Chamberí,True,PIS0011,3,False,False,True,False,False,40.4351169,-3.692993,Madrid,Almagro,False,35,rent,,2000.0,20.0,87064420,flat,Madrid,1,False,100.0,good,"{'subtitle': 'Almagro, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/45/be/710237231.jpg,https://www.idealista.com/inmueble/87064420/
31,barrio Lista,4,es,{'typology': 'flat'},29619,Salamanca,True,SOHO10287,4,False,False,True,False,False,40.432397,-3.6788251,Madrid,Lista,False,50,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 135.0}",2900.0,16.0,86197019,flat,Madrid,4,False,180.0,good,"{'subtitle': 'Lista, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/a9/8a/728997349.jpg,https://www.idealista.com/inmueble/86197019/
32,"Calle de Espronceda, 30",2,es,{'typology': 'flat'},31267,Chamberí,True,,4,False,False,True,False,False,40.4403431,-3.6958049,Madrid,Nuevos Ministerios-Ríos Rosas,False,28,rent,,1450.0,13.0,87629923,flat,Madrid,3,True,112.0,good,"{'subtitle': 'Nuevos Ministerios-Ríos Rosas, Madrid', 'title': 'Piso en Calle de Espronceda, 30'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/10/8b/726679717.jpg,https://www.idealista.com/inmueble/87629923/
33,Sur,2,es,{'typology': 'flat'},37354,Sur,True,1100PM,5,False,False,True,False,True,40.3136,-3.86056,Móstoles,,False,48,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1000.0,9.0,87643969,flat,Madrid,3,False,110.0,good,"{'subtitle': 'Sur, Móstoles', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/b6/05/727081662.jpg,https://www.idealista.com/inmueble/87643969/
34,Calle de Lagasca,2,es,{'typology': 'flat'},30121,Salamanca,True,S834,3,False,False,True,False,False,40.4332015,-3.6860459,Madrid,Castellana,False,13,rent,,2000.0,16.0,87190871,flat,Madrid,3,False,125.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en Calle de Lagasca'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/fb/47/714116264.jpg,https://www.idealista.com/inmueble/87190871/
35,"Calle de Génova, 10",1,es,{'typology': 'flat'},30186,Centro,True,,4,False,False,True,False,False,40.4269142,-3.6947014,Madrid,Chueca-Justicia,False,7,rent,,1000.0,20.0,87865781,flat,Madrid,1,True,50.0,good,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso en Calle de Génova, 10'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/8b/44/732787320.jpg,https://www.idealista.com/inmueble/87865781/
36,Calle de Zurbano,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",30794,Chamberí,False,M102,bj,False,False,True,False,False,40.4351598,-3.6945476,Madrid,Almagro,False,9,rent,,900.0,35.0,87820015,studio,Madrid,0,False,26.0,good,"{'subtitle': 'Almagro, Madrid', 'title': 'Estudio en Calle de Zurbano'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/66/57/731667635.jpg,https://www.idealista.com/inmueble/87820015/
37,Calle de san ramón nonato,2,es,{'typology': 'flat'},33136,Chamartín,True,,10,False,False,True,False,False,40.4679745,-3.6900791,Madrid,Castilla,False,17,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2000.0,12.0,31460858,flat,Madrid,4,False,170.0,good,"{'subtitle': 'Castilla, Madrid', 'title': 'Piso en Calle de san ramón nonato'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/b6/a7/116979420.jpg,https://www.idealista.com/inmueble/31460858/
38,Plaza del Peñón,1,es,{'typology': 'flat'},34870,Centro,True,59612AMA,4,False,False,True,False,False,40.3473128,-3.8183271,Alcorcón,Zona Centro Joven,False,19,rent,,800.0,9.0,87907861,flat,Madrid,3,False,85.0,good,"{'subtitle': 'Zona Centro Joven, Alcorcón', 'title': 'Piso en Plaza del Peñón'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/d2/3e/733998695.jpg,https://www.idealista.com/inmueble/87907861/
39,Travesía de San Roque,1,es,{'typology': 'flat'},48488,San Roque-Concordia-Adoratrices,True,1000,,False,False,True,False,False,40.6311001,-3.1605248,Guadalajara,,False,16,rent,,500.0,9.0,87920257,flat,Guadalajara,1,False,55.0,,"{'subtitle': 'San Roque-Concordia-Adoratrices, Guadalajara', 'title': 'Piso en Travesía de San Roque'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/79/bd/734287250.jpg,https://www.idealista.com/inmueble/87920257/
40,barrio Rejas,1,es,{'typology': 'flat'},25443,San Blas,False,Deyr-1,2,False,False,True,False,False,40.4417571,-3.584577,Madrid,Rejas,False,18,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",730.0,13.0,87787411,flat,Madrid,1,False,55.0,good,"{'subtitle': 'Rejas, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/5f/63/730926835.jpg,https://www.idealista.com/inmueble/87787411/
41,barrio Bernabéu-Hispanoamérica,2,es,{'typology': 'flat'},32031,Chamartín,True,PIS0576,7,False,False,True,False,False,40.4569433,-3.6865752,Madrid,Bernabéu-Hispanoamérica,False,20,rent,,2990.0,14.0,87410180,flat,Madrid,4,False,220.0,good,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/2f/c8/720711369.jpg,https://www.idealista.com/inmueble/87410180/
42,barrio Malasaña-Universidad,3,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",30799,Centro,True,,2,False,False,True,False,False,40.4250569,-3.7064152,Madrid,Malasaña-Universidad,False,17,rent,,4800.0,11.0,87001831,penthouse,Madrid,3,False,440.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Ático'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/68/12/708385170.jpg,https://www.idealista.com/inmueble/87001831/
43,"Calle Istúriz, 9",1,es,{'typology': 'flat'},32245,Tetuán,False,,1,False,False,False,False,False,40.4479034,-3.702298,Madrid,Cuatro Caminos,False,13,rent,,730.0,19.0,87645095,flat,Madrid,1,True,39.0,good,"{'subtitle': 'Cuatro Caminos, Madrid', 'title': 'Piso en Calle Istúriz, 9'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/86/90/727106196.jpg,https://www.idealista.com/inmueble/87645095/
44,"Calle de Juan Ramon Jimenez, 8",1,es,{'typology': 'flat'},32154,Chamartín,True,Ant-218,3,False,False,True,False,False,40.4584376,-3.6866103,Madrid,Bernabéu-Hispanoamérica,False,13,rent,,2000.0,25.0,81497551,flat,Madrid,1,True,80.0,good,"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso en Calle de Juan Ramon Jimenez, 8'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/92/cc/734691235.jpg,https://www.idealista.com/inmueble/81497551/
45,Plaza Santo Domingo,2,es,{'typology': 'flat'},30629,Centro,True,454,4,False,False,True,False,False,40.4197917,-3.7095259,Madrid,Palacio,False,15,rent,,2000.0,17.0,86897909,flat,Madrid,3,False,120.0,good,"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en Plaza Santo Domingo'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/65/42/705875157.jpg,https://www.idealista.com/inmueble/86897909/
46,Calle DAOIZ,2,es,{'typology': 'flat'},30870,Centro,True,,2,False,False,False,False,False,40.4278194,-3.7044212,Madrid,Malasaña-Universidad,False,9,rent,,2000.0,11.0,85013962,flat,Madrid,4,False,180.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en Calle DAOIZ'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/43/82/652320729.jpg,https://www.idealista.com/inmueble/85013962/
47,barrio Recoletos,2,es,{'typology': 'flat'},28951,Salamanca,False,,5,False,False,True,False,False,40.4213859,-3.6816111,Madrid,Recoletos,False,11,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2100.0,23.0,87066062,flat,Madrid,2,False,90.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/66/15/8d/710287808.jpg,https://www.idealista.com/inmueble/87066062/
48,barrio Trafalgar,2,es,{'typology': 'flat'},31107,Chamberí,True,,4,False,False,True,False,False,40.432952,-3.7022101,Madrid,Trafalgar,False,12,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2000.0,17.0,40577699,flat,Madrid,2,False,120.0,good,"{'subtitle': 'Trafalgar, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/01/63/6a/285666314.jpg,https://www.idealista.com/inmueble/40577699/
49,"Calle del puerto de pozazal, 37",2,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",22812,Villa de Vallecas,True,atic-1,37,False,False,True,False,True,40.3796414,-3.6333071,Madrid,Ensanche de Vallecas - La Gavia,False,26,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1000.0,13.0,87858242,penthouse,Madrid,2,True,75.0,good,"{'subtitle': 'Ensanche de Vallecas - La Gavia, Madrid', 'title': 'Ático en Calle del puerto de pozazal, 37'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/11/3e/732658490.jpg,https://www.idealista.com/inmueble/87858242/
0,Duque de Sesto,2,es,{'typology': 'flat'},28484,Salamanca,True,AM1909046,4,False,False,True,True,True,40.4206633,-3.6749933,Madrid,Goya,False,16,rent,,1550.0,16.0,87000021,flat,Madrid,2,False,100.0,good,"{'subtitle': 'Goya, Madrid', 'title': 'Piso en Duque de Sesto'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/dc/1a/708343597.jpg,https://www.idealista.com/inmueble/87000021/
1,Orense,2,es,{'typology': 'flat'},32457,Tetuán,True,,5,False,False,True,False,False,40.4570465,-3.6937767,Madrid,Cuatro Caminos,False,28,rent,,1450.0,12.0,87754636,flat,Madrid,3,False,120.0,good,"{'subtitle': 'Cuatro Caminos, Madrid', 'title': 'Piso en Orense'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/1c/84/733069319.jpg,https://www.idealista.com/inmueble/87754636/
2,Calle de San Simón,1,es,{'typology': 'flat'},29425,Centro,True,W-02HNOS,4,False,False,True,True,True,40.4109316,-3.7006432,Madrid,Lavapiés-Embajadores,False,25,rent,,1100.0,28.0,88013050,flat,Madrid,1,False,40.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle de San Simón'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/b6/ec/736439520.jpg,https://www.idealista.com/inmueble/88013050/
3,Calle de San Bernardino,2,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",31149,Centro,True,,5,False,False,True,False,False,40.4260196,-3.7107541,Madrid,Malasaña-Universidad,False,17,rent,,2300.0,18.0,88005286,penthouse,Madrid,3,False,130.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Ático en Calle de San Bernardino'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/93/5b/736255764.jpg,https://www.idealista.com/inmueble/88005286/
4,Gobelas,6,es,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",41417,Moncloa,False,EOR4868,,True,False,,True,True,40.4703583,-3.8193808,Madrid,El Plantío,False,56,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",6000.0,9.0,84627435,chalet,Madrid,7,False,700.0,good,"{'subtitle': 'El Plantío, Madrid', 'title': 'Casa independiente en Gobelas'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/5d/cf/645299437.jpg,https://www.idealista.com/inmueble/84627435/
5,Calle de Embajadores,1,es,{'typology': 'flat'},27765,Arganzuela,True,W-02H8BN,8,False,False,True,True,True,40.3929439,-3.6939683,Madrid,Legazpi,False,27,rent,,1200.0,21.0,87387898,flat,Madrid,2,False,56.0,good,"{'subtitle': 'Legazpi, Madrid', 'title': 'Piso en Calle de Embajadores'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/ec/4f/719589233.jpg,https://www.idealista.com/inmueble/87387898/
6,Autol,2,es,{'typology': 'flat'},29755,Ciudad Lineal,True,W-02H6OT,bj,False,False,True,True,True,40.4490028,-3.6579257,Madrid,San Juan Bautista,False,25,rent,,1100.0,13.0,87344407,flat,Madrid,2,False,88.0,good,"{'subtitle': 'San Juan Bautista, Madrid', 'title': 'Piso en Autol'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/0d/ee/718348042.jpg,https://www.idealista.com/inmueble/87344407/
7,Plaza de la Marina Española,2,es,{'typology': 'flat'},30625,Centro,True,W-02GLSF,1,False,False,True,True,True,40.4186189,-3.7107158,Madrid,Palacio,False,28,rent,,2200.0,15.0,86592900,flat,Madrid,2,False,142.0,good,"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en Plaza de la Marina Española'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/b1/36/697586140.jpg,https://www.idealista.com/inmueble/86592900/
8,"Calle de las Ciencias, Brunete",6,es,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",51874,,False,W-02D7NG,,False,False,,True,True,40.4118984,-4.0011774,Brunete,,False,51,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2200.0,4.0,83227348,chalet,Madrid,5,False,525.0,good,"{'subtitle': 'Brunete', 'title': 'Chalet pareado en Calle de las Ciencias, Brunete'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/71/cb/613940298.jpg,https://www.idealista.com/inmueble/83227348/
9,Ardales,3,es,"{'typology': 'flat', 'subTypology': 'duplex'}",38496,Moncloa,True,W-02H2HB,2,False,False,True,True,True,40.4626305,-3.7835615,Madrid,Aravaca,False,33,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2200.0,9.0,87174997,duplex,Madrid,3,False,243.0,good,"{'subtitle': 'Aravaca, Madrid', 'title': 'Dúplex en Ardales'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/21/25/713675672.jpg,https://www.idealista.com/inmueble/87174997/
10,Avenida de Burgos,4,es,{'typology': 'flat'},32802,Chamartín,True,W-02HBB0,bj,False,False,True,True,True,40.4727498,-3.6767985,Madrid,Castilla,False,57,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5500.0,19.0,87497714,flat,Madrid,5,False,285.0,good,"{'subtitle': 'Castilla, Madrid', 'title': 'Piso en Avenida de Burgos'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/54/93/723143488.jpg,https://www.idealista.com/inmueble/87497714/
11,El Soto de la Moraleja,2,es,{'typology': 'flat'},36338,El Soto de la Moraleja,True,XA 7948,bj,False,False,True,True,False,40.5292368,-3.6431509,La Moraleja,,False,43,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2400.0,17.0,87461784,flat,Madrid,3,False,145.0,good,"{'subtitle': 'El Soto de la Moraleja, La Moraleja', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/c3/74/722096469.jpg,https://www.idealista.com/inmueble/87461784/
12,barrio Zona norte,1,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",39373,Zona norte,True,159787,2,False,False,True,True,False,40.4587571,-3.8006064,Pozuelo de Alarcón,Zona norte,False,40,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1550.0,11.0,87684663,penthouse,Madrid,2,False,140.0,good,"{'subtitle': 'Zona norte, Pozuelo de Alarcón', 'title': 'Ático'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/df/f7/728407751.jpg,https://www.idealista.com/inmueble/87684663/
13,Calle de San Andrés,1,es,{'typology': 'flat'},30653,Centro,True,,4,False,False,True,False,False,40.4263362,-3.702711,Madrid,Malasaña-Universidad,False,9,rent,,1150.0,23.0,87907083,flat,Madrid,1,False,50.0,good,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en Calle de San Andrés'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/a3/7a/733974815.jpg,https://www.idealista.com/inmueble/87907083/
14,Calle del Sombrerete,1,es,{'typology': 'flat'},29285,Centro,True,CP-SOMBRERETE1200,1,False,False,True,False,True,40.4072916,-3.7022873,Madrid,Lavapiés-Embajadores,False,33,rent,,1200.0,18.0,87284781,flat,Madrid,1,False,66.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle del Sombrerete'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/0d/a1/716723692.jpg,https://www.idealista.com/inmueble/87284781/
15,HERMENEGILDA MARTÍNEZ,2,es,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",30488,Chamartín,False,FH-911,,False,False,,True,False,40.4437548,-3.678356,Madrid,El Viso,False,32,rent,,3400.0,17.0,87900944,chalet,Madrid,3,False,200.0,good,"{'subtitle': 'El Viso, Madrid', 'title': 'Casa independiente en HERMENEGILDA MARTÍNEZ'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/dc/98/733826702.jpg,https://www.idealista.com/inmueble/87900944/
16,barrio Aravaca,6,es,"{'typology': 'flat', 'subTypology': 'duplex'}",38205,Moncloa,True,AP21189,2,False,False,True,False,False,40.4606305,-3.7812615,Madrid,Aravaca,False,51,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2200.0,16.0,87476085,duplex,Madrid,3,False,140.0,good,"{'subtitle': 'Aravaca, Madrid', 'title': 'Dúplex'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/9a/73/722506797.jpg,https://www.idealista.com/inmueble/87476085/
